    0+   0+0.000000+    0+   0+0.000000 
    2+   1+0.500000+   53+   2+0.037736 
    2+   1+0.500000+   54+   2+0.037037 
    2+   1+0.500000+   55+   2+0.036364 
    2+   1+0.500000+   56+   2+0.035714 
    2+   1+0.500000+   57+   3+0.052632 
    2+   1+0.500000+   58+   3+0.051724 
    2+   1+0.500000+   59+   3+0.050847 
    2+   1+0.500000+   60+   3+0.050000 
    2+   1+0.500000+   61+   3+0.049180 
    2+   1+0.500000+   62+   4+0.064516 
    2+   1+0.500000+   63+   4+0.063492 
    2+   1+0.500000+   64+   4+0.062500 
    2+   1+0.500000+   65+   4+0.061538 
    2+   1+0.500000+   66+   4+0.060606 
    2+   1+0.500000+   67+   4+0.059701 
    2+   1+0.500000+   68+   4+0.058824 
    2+   1+0.500000+   69+   4+0.057971 
    2+   1+0.500000+   70+   4+0.057143 
    2+   1+0.500000+   71+   4+0.056338 
    2+   1+0.500000+   72+   4+0.055556 
    2+   1+0.500000+   73+   4+0.054795 
    2+   1+0.500000+   74+   4+0.054054 
    2+   1+0.500000+   75+   4+0.053333 
    2+   1+0.500000+   76+   4+0.052632 
    2+   1+0.500000+   77+   4+0.051948 
    2+   1+0.500000+   78+   4+0.051282 
    2+   1+0.500000+   79+   4+0.050633 
    2+   1+0.500000+   80+   4+0.050000 
    2+   1+0.500000+   81+   4+0.049383 
    2+   1+0.500000+   82+   4+0.048780 
    2+   1+0.500000+   83+   4+0.048193 
    2+   1+0.500000+   84+   4+0.047619 
    2+   1+0.500000+   85+   4+0.047059 
    2+   1+0.500000+   86+   4+0.046512 
    2+   1+0.500000+   87+   4+0.045977 
    2+   1+0.500000+   88+   4+0.045455 
    2+   1+0.500000+   89+   4+0.044944 
    2+   1+0.500000+   90+   4+0.044444 
    2+   1+0.500000+   91+   4+0.043956 
    2+   1+0.500000+   92+   4+0.043478 
    2+   1+0.500000+   93+   4+0.043011 
    2+   1+0.500000+   94+   4+0.042553 
    2+   1+0.500000+   95+   4+0.042105 
    2+   1+0.500000+   96+   4+0.041667 
    2+   1+0.500000+   97+   4+0.041237 
    2+   1+0.500000+   98+   4+0.040816 
    2+   1+0.500000+   99+   4+0.040404 
    2+   1+0.500000+  100+   4+0.040000 
    2+   1+0.500000+  101+   4+0.039604 
    2+   1+0.500000+  102+   4+0.039216 
    2+   1+0.500000+  103+   4+0.038835 
    2+   1+0.500000+  104+   4+0.038462 
    2+   1+0.500000+  105+   4+0.038095 
    2+   1+0.500000+  106+   4+0.037736 
    2+   1+0.500000+  107+   4+0.037383 
    2+   1+0.500000+  108+   4+0.037037 
    2+   1+0.500000+  109+   4+0.036697 
    2+   1+0.500000+  110+   4+0.036364 
    2+   1+0.500000+  111+   4+0.036036 
    2+   1+0.500000+  112+   4+0.035714 
    2+   1+0.500000+  113+   4+0.035398 
    2+   1+0.500000+  114+   4+0.035088 
    2+   1+0.500000+  115+   4+0.034783 
    2+   1+0.500000+  116+   4+0.034483 
    2+   1+0.500000+  117+   4+0.034188 
    2+   1+0.500000+  118+   4+0.033898 
    2+   1+0.500000+  119+   4+0.033613 
    2+   1+0.500000+  120+   4+0.033333 
    2+   1+0.500000+  121+   4+0.033058 
    2+   1+0.500000+  122+   4+0.032787 
    2+   1+0.500000+  123+   4+0.032520 
    2+   1+0.500000+  124+   4+0.032258 
    2+   1+0.500000+  125+   4+0.032000 
    2+   1+0.500000+  126+   4+0.031746 
    2+   1+0.500000+  127+   4+0.031496 
    2+   1+0.500000+  128+   4+0.031250 
    2+   1+0.500000+  129+   4+0.031008 
    2+   1+0.500000+  130+   4+0.030769 
    2+   1+0.500000+  131+   4+0.030534 
    2+   1+0.500000+  132+   4+0.030303 
    2+   1+0.500000+  133+   4+0.030075 
    2+   1+0.500000+  134+   4+0.029851 
    2+   1+0.500000+  135+   4+0.029630 
    2+   1+0.500000+  136+   4+0.029412 
    2+   1+0.500000+  137+   4+0.029197 
    2+   1+0.500000+  138+   4+0.028986 
    2+   1+0.500000+  139+   4+0.028777 
    2+   1+0.500000+  140+   4+0.028571 
    2+   1+0.500000+  141+   4+0.028369 
    2+   1+0.500000+  142+   4+0.028169 
    2+   1+0.500000+  143+   4+0.027972 
    2+   1+0.500000+  144+   4+0.027778 
    2+   1+0.500000+  145+   4+0.027586 
    2+   1+0.500000+  146+   4+0.027397 
    2+   1+0.500000+  147+   4+0.027211 
    2+   1+0.500000+  148+   4+0.027027 
    2+   1+0.500000+  149+   4+0.026846 
    2+   1+0.500000+  150+   4+0.026667 
    2+   1+0.500000+  151+   4+0.026490 
    2+   1+0.500000+  152+   4+0.026316 
    2+   1+0.500000+  153+   4+0.026144 
    2+   1+0.500000+  154+   4+0.025974 
    2+   1+0.500000+  155+   4+0.025806 
    2+   1+0.500000+  156+   4+0.025641 
    2+   1+0.500000+  157+   4+0.025478 
    2+   1+0.500000+  158+   4+0.025316 
    2+   1+0.500000+  159+   4+0.025157 
    2+   1+0.500000+  160+   4+0.025000 
    2+   1+0.500000+  161+   4+0.024845 
    2+   1+0.500000+  162+   4+0.024691 
    2+   1+0.500000+  163+   4+0.024540 
    2+   1+0.500000+  164+   4+0.024390 
    2+   1+0.500000+  165+   4+0.024242 
    2+   1+0.500000+  166+   4+0.024096 
    2+   1+0.500000+  167+   4+0.023952 
    2+   1+0.500000+  168+   4+0.023810 
    2+   1+0.500000+  169+   4+0.023669 
    2+   1+0.500000+  170+   4+0.023529 
    2+   1+0.500000+  171+   4+0.023392 
    2+   1+0.500000+  172+   4+0.023256 
    2+   1+0.500000+  173+   4+0.023121 
    2+   1+0.500000+  174+   4+0.022989 
    2+   1+0.500000+  175+   4+0.022857 
    2+   1+0.500000+  176+   4+0.022727 
    2+   1+0.500000+  177+   4+0.022599 
    2+   1+0.500000+  178+   4+0.022472 
    2+   1+0.500000+  179+   4+0.022346 
    2+   1+0.500000+  180+   4+0.022222 
    2+   1+0.500000+  181+   4+0.022099 
    2+   1+0.500000+  182+   4+0.021978 
    2+   1+0.500000+  183+   4+0.021858 
    2+   1+0.500000+  184+   4+0.021739 
    2+   1+0.500000+  185+   4+0.021622 
    2+   1+0.500000+  186+   4+0.021505 
    2+   1+0.500000+  187+   4+0.021390 
    2+   1+0.500000+  188+   4+0.021277 
    2+   1+0.500000+  189+   4+0.021164 
    2+   1+0.500000+  190+   4+0.021053 
    2+   1+0.500000+  191+   4+0.020942 
    2+   1+0.500000+  192+   4+0.020833 
    2+   1+0.500000+  193+   4+0.020725 
    2+   1+0.500000+  194+   4+0.020619 
    2+   1+0.500000+  195+   4+0.020513 
    2+   1+0.500000+  196+   4+0.020408 
    2+   1+0.500000+  196+   4+0.020408 
    2+   1+0.500000+  196+   4+0.020408 
