    0+   0+0.000000+    0+   0+0.000000 
    2+   1+0.500000+   53+   2+0.037736 
    2+   1+0.500000+   54+   2+0.037037 
    2+   1+0.500000+   55+   2+0.036364 
    2+   1+0.500000+   56+   2+0.035714 
    2+   1+0.500000+   57+   2+0.035088 
    2+   1+0.500000+   58+   2+0.034483 
    2+   1+0.500000+   59+   2+0.033898 
    2+   1+0.500000+   60+   2+0.033333 
    2+   1+0.500000+   61+   2+0.032787 
    2+   1+0.500000+   62+   2+0.032258 
    2+   1+0.500000+   63+   2+0.031746 
    2+   1+0.500000+   64+   3+0.046875 
    2+   1+0.500000+   65+   3+0.046154 
    2+   1+0.500000+   66+   3+0.045455 
    2+   1+0.500000+   67+   3+0.044776 
    2+   1+0.500000+   68+   3+0.044118 
    2+   1+0.500000+   69+   3+0.043478 
    2+   1+0.500000+   70+   3+0.042857 
    2+   1+0.500000+   71+   3+0.042254 
    2+   1+0.500000+   72+   3+0.041667 
    2+   1+0.500000+   73+   3+0.041096 
    2+   1+0.500000+   74+   3+0.040541 
    2+   1+0.500000+   75+   3+0.040000 
    2+   1+0.500000+   76+   3+0.039474 
    2+   1+0.500000+   77+   3+0.038961 
    2+   1+0.500000+   78+   3+0.038462 
    2+   1+0.500000+   79+   3+0.037975 
    2+   1+0.500000+   80+   3+0.037500 
    2+   1+0.500000+   81+   3+0.037037 
    2+   1+0.500000+   82+   3+0.036585 
    2+   1+0.500000+   83+   3+0.036145 
    2+   1+0.500000+   84+   3+0.035714 
    2+   1+0.500000+   85+   3+0.035294 
    2+   1+0.500000+   86+   3+0.034884 
    2+   1+0.500000+   87+   3+0.034483 
    2+   1+0.500000+   88+   3+0.034091 
    2+   1+0.500000+   89+   3+0.033708 
    2+   1+0.500000+   90+   3+0.033333 
    2+   1+0.500000+   91+   3+0.032967 
    2+   1+0.500000+   92+   3+0.032609 
    2+   1+0.500000+   93+   3+0.032258 
    2+   1+0.500000+   94+   3+0.031915 
    2+   1+0.500000+   95+   3+0.031579 
    2+   1+0.500000+   96+   3+0.031250 
    2+   1+0.500000+   97+   3+0.030928 
    2+   1+0.500000+   98+   3+0.030612 
    2+   1+0.500000+   99+   3+0.030303 
    2+   1+0.500000+  100+   3+0.030000 
    2+   1+0.500000+  101+   3+0.029703 
    2+   1+0.500000+  102+   3+0.029412 
    2+   1+0.500000+  103+   3+0.029126 
    2+   1+0.500000+  104+   3+0.028846 
    2+   1+0.500000+  105+   3+0.028571 
    2+   1+0.500000+  106+   3+0.028302 
    2+   1+0.500000+  107+   3+0.028037 
    2+   1+0.500000+  108+   3+0.027778 
    2+   1+0.500000+  109+   3+0.027523 
    2+   1+0.500000+  110+   3+0.027273 
    2+   1+0.500000+  111+   3+0.027027 
    2+   1+0.500000+  112+   3+0.026786 
    2+   1+0.500000+  113+   3+0.026549 
    2+   1+0.500000+  114+   3+0.026316 
    2+   1+0.500000+  115+   3+0.026087 
    2+   1+0.500000+  116+   3+0.025862 
    2+   1+0.500000+  117+   3+0.025641 
    2+   1+0.500000+  118+   3+0.025424 
    2+   1+0.500000+  119+   3+0.025210 
    2+   1+0.500000+  120+   3+0.025000 
    2+   1+0.500000+  121+   3+0.024793 
    2+   1+0.500000+  122+   3+0.024590 
    2+   1+0.500000+  123+   3+0.024390 
    2+   1+0.500000+  124+   3+0.024194 
    2+   1+0.500000+  125+   3+0.024000 
    2+   1+0.500000+  126+   3+0.023810 
    2+   1+0.500000+  127+   3+0.023622 
    2+   1+0.500000+  128+   3+0.023438 
    2+   1+0.500000+  129+   3+0.023256 
    2+   1+0.500000+  130+   4+0.030769 
    2+   1+0.500000+  131+   4+0.030534 
    2+   1+0.500000+  132+   4+0.030303 
    2+   1+0.500000+  133+   4+0.030075 
    2+   1+0.500000+  134+   4+0.029851 
    2+   1+0.500000+  135+   4+0.029630 
    2+   1+0.500000+  136+   4+0.029412 
    2+   1+0.500000+  137+   4+0.029197 
    2+   1+0.500000+  138+   4+0.028986 
    2+   1+0.500000+  139+   4+0.028777 
    2+   1+0.500000+  140+   4+0.028571 
    2+   1+0.500000+  141+   4+0.028369 
    2+   1+0.500000+  142+   4+0.028169 
    2+   1+0.500000+  143+   4+0.027972 
    2+   1+0.500000+  144+   4+0.027778 
    2+   1+0.500000+  145+   4+0.027586 
    2+   1+0.500000+  146+   4+0.027397 
    2+   1+0.500000+  147+   4+0.027211 
    2+   1+0.500000+  148+   4+0.027027 
    2+   1+0.500000+  149+   4+0.026846 
    2+   1+0.500000+  150+   4+0.026667 
    2+   1+0.500000+  151+   4+0.026490 
    2+   1+0.500000+  152+   4+0.026316 
    2+   1+0.500000+  153+   4+0.026144 
    2+   1+0.500000+  154+   4+0.025974 
    2+   1+0.500000+  155+   4+0.025806 
    2+   1+0.500000+  156+   4+0.025641 
    2+   1+0.500000+  157+   4+0.025478 
    2+   1+0.500000+  158+   4+0.025316 
    2+   1+0.500000+  159+   4+0.025157 
    2+   1+0.500000+  160+   4+0.025000 
    2+   1+0.500000+  161+   4+0.024845 
    2+   1+0.500000+  162+   4+0.024691 
    2+   1+0.500000+  163+   4+0.024540 
    2+   1+0.500000+  164+   4+0.024390 
    2+   1+0.500000+  165+   4+0.024242 
    2+   1+0.500000+  166+   4+0.024096 
    2+   1+0.500000+  167+   4+0.023952 
    2+   1+0.500000+  168+   4+0.023810 
    2+   1+0.500000+  169+   4+0.023669 
    2+   1+0.500000+  170+   4+0.023529 
    2+   1+0.500000+  171+   4+0.023392 
    2+   1+0.500000+  172+   4+0.023256 
    2+   1+0.500000+  173+   4+0.023121 
    2+   1+0.500000+  174+   4+0.022989 
    2+   1+0.500000+  175+   4+0.022857 
    2+   1+0.500000+  176+   4+0.022727 
    2+   1+0.500000+  177+   4+0.022599 
    2+   1+0.500000+  178+   4+0.022472 
    2+   1+0.500000+  179+   4+0.022346 
    2+   1+0.500000+  180+   4+0.022222 
    2+   1+0.500000+  181+   4+0.022099 
    2+   1+0.500000+  182+   4+0.021978 
    2+   1+0.500000+  183+   4+0.021858 
    2+   1+0.500000+  184+   4+0.021739 
    2+   1+0.500000+  185+   4+0.021622 
    2+   1+0.500000+  186+   4+0.021505 
    2+   1+0.500000+  187+   4+0.021390 
    2+   1+0.500000+  188+   4+0.021277 
    2+   1+0.500000+  189+   4+0.021164 
    2+   1+0.500000+  190+   4+0.021053 
    2+   1+0.500000+  191+   4+0.020942 
    2+   1+0.500000+  192+   4+0.020833 
    2+   1+0.500000+  193+   4+0.020725 
    2+   1+0.500000+  194+   4+0.020619 
    2+   1+0.500000+  195+   4+0.020513 
    2+   1+0.500000+  196+   4+0.020408 
    2+   1+0.500000+  197+   4+0.020305 
    2+   1+0.500000+  198+   4+0.020202 
    2+   1+0.500000+  199+   4+0.020101 
    2+   1+0.500000+  200+   4+0.020000 
    2+   1+0.500000+  201+   4+0.019900 
    2+   1+0.500000+  202+   4+0.019802 
    2+   1+0.500000+  203+   4+0.019704 
    2+   1+0.500000+  204+   4+0.019608 
    2+   1+0.500000+  205+   4+0.019512 
    2+   1+0.500000+  206+   4+0.019417 
    2+   1+0.500000+  207+   4+0.019324 
    2+   1+0.500000+  208+   4+0.019231 
    2+   1+0.500000+  209+   4+0.019139 
    2+   1+0.500000+  210+   4+0.019048 
    2+   1+0.500000+  211+   4+0.018957 
    2+   1+0.500000+  212+   4+0.018868 
    2+   1+0.500000+  213+   4+0.018779 
    2+   1+0.500000+  214+   4+0.018692 
    2+   1+0.500000+  215+   4+0.018605 
    2+   1+0.500000+  216+   4+0.018519 
    2+   1+0.500000+  217+   4+0.018433 
    2+   1+0.500000+  218+   4+0.018349 
    2+   1+0.500000+  219+   4+0.018265 
    2+   1+0.500000+  220+   4+0.018182 
    2+   1+0.500000+  221+   4+0.018100 
    2+   1+0.500000+  222+   4+0.018018 
    2+   1+0.500000+  223+   4+0.017937 
    2+   1+0.500000+  224+   4+0.017857 
    2+   1+0.500000+  225+   4+0.017778 
    2+   1+0.500000+  226+   4+0.017699 
    2+   1+0.500000+  227+   4+0.017621 
    2+   1+0.500000+  228+   4+0.017544 
    2+   1+0.500000+  229+   4+0.017467 
    2+   1+0.500000+  230+   4+0.017391 
    2+   1+0.500000+  231+   4+0.017316 
    2+   1+0.500000+  232+   4+0.017241 
    2+   1+0.500000+  233+   4+0.017167 
    2+   1+0.500000+  234+   4+0.017094 
    2+   1+0.500000+  235+   4+0.017021 
    2+   1+0.500000+  236+   4+0.016949 
    2+   1+0.500000+  237+   4+0.016878 
    2+   1+0.500000+  238+   4+0.016807 
    2+   1+0.500000+  239+   4+0.016736 
    2+   1+0.500000+  240+   4+0.016667 
    2+   1+0.500000+  241+   4+0.016598 
    2+   1+0.500000+  242+   4+0.016529 
    2+   1+0.500000+  243+   4+0.016461 
    2+   1+0.500000+  244+   4+0.016393 
    2+   1+0.500000+  245+   4+0.016327 
    2+   1+0.500000+  246+   4+0.016260 
    2+   1+0.500000+  247+   4+0.016194 
    2+   1+0.500000+  248+   4+0.016129 
    2+   1+0.500000+  249+   4+0.016064 
    2+   1+0.500000+  250+   4+0.016000 
    2+   1+0.500000+  251+   4+0.015936 
    2+   1+0.500000+  252+   4+0.015873 
    2+   1+0.500000+  253+   4+0.015810 
    2+   1+0.500000+  254+   4+0.015748 
    2+   1+0.500000+  255+   4+0.015686 
    2+   1+0.500000+  255+   4+0.015686 
    2+   1+0.500000+  255+   4+0.015686 
