    0+   0+0.000000+    0+   0+0.000000 
   53+   2+0.037736+    2+   1+0.500000 
   54+   2+0.037037+    2+   1+0.500000 
   55+   2+0.036364+    2+   1+0.500000 
   56+   2+0.035714+    2+   1+0.500000 
   57+   3+0.052632+    2+   1+0.500000 
   58+   3+0.051724+    2+   1+0.500000 
   59+   3+0.050847+    2+   1+0.500000 
   60+   3+0.050000+    2+   1+0.500000 
   61+   3+0.049180+    2+   1+0.500000 
   62+   3+0.048387+    2+   1+0.500000 
   63+   3+0.047619+    2+   1+0.500000 
   64+   3+0.046875+    2+   1+0.500000 
   65+   3+0.046154+    2+   1+0.500000 
   66+   3+0.045455+    2+   1+0.500000 
   67+   3+0.044776+    2+   1+0.500000 
   68+   3+0.044118+    2+   1+0.500000 
   69+   3+0.043478+    2+   1+0.500000 
   70+   3+0.042857+    2+   1+0.500000 
   71+   3+0.042254+    2+   1+0.500000 
   72+   3+0.041667+    2+   1+0.500000 
   73+   3+0.041096+    2+   1+0.500000 
   74+   3+0.040541+    2+   1+0.500000 
   75+   3+0.040000+    2+   1+0.500000 
   76+   3+0.039474+    2+   1+0.500000 
   77+   3+0.038961+    2+   1+0.500000 
   78+   3+0.038462+    2+   1+0.500000 
   79+   3+0.037975+    2+   1+0.500000 
   80+   3+0.037500+    2+   1+0.500000 
   81+   3+0.037037+    2+   1+0.500000 
   82+   3+0.036585+    2+   1+0.500000 
   83+   3+0.036145+    2+   1+0.500000 
   84+   3+0.035714+    2+   1+0.500000 
   85+   3+0.035294+    2+   1+0.500000 
   86+   3+0.034884+    2+   1+0.500000 
   87+   3+0.034483+    2+   1+0.500000 
   88+   3+0.034091+    2+   1+0.500000 
   89+   3+0.033708+    2+   1+0.500000 
   90+   3+0.033333+    2+   1+0.500000 
   91+   3+0.032967+    2+   1+0.500000 
   92+   3+0.032609+    2+   1+0.500000 
   93+   3+0.032258+    2+   1+0.500000 
   94+   3+0.031915+    2+   1+0.500000 
   95+   3+0.031579+    2+   1+0.500000 
   96+   3+0.031250+    2+   1+0.500000 
   97+   3+0.030928+    2+   1+0.500000 
   98+   3+0.030612+    2+   1+0.500000 
   99+   3+0.030303+    2+   1+0.500000 
  100+   3+0.030000+    2+   1+0.500000 
  101+   3+0.029703+    2+   1+0.500000 
  102+   3+0.029412+    2+   1+0.500000 
  103+   3+0.029126+    2+   1+0.500000 
  104+   3+0.028846+    2+   1+0.500000 
  105+   3+0.028571+    2+   1+0.500000 
  106+   3+0.028302+    2+   1+0.500000 
  107+   3+0.028037+    2+   1+0.500000 
  108+   3+0.027778+    2+   1+0.500000 
  109+   3+0.027523+    2+   1+0.500000 
  110+   3+0.027273+    2+   1+0.500000 
  111+   3+0.027027+    2+   1+0.500000 
  112+   3+0.026786+    2+   1+0.500000 
  113+   3+0.026549+    2+   1+0.500000 
  114+   3+0.026316+    2+   1+0.500000 
  115+   3+0.026087+    2+   1+0.500000 
  116+   3+0.025862+    2+   1+0.500000 
  117+   3+0.025641+    2+   1+0.500000 
  118+   3+0.025424+    2+   1+0.500000 
  119+   3+0.025210+    2+   1+0.500000 
  120+   3+0.025000+    2+   1+0.500000 
  121+   3+0.024793+    2+   1+0.500000 
  122+   3+0.024590+    2+   1+0.500000 
  123+   3+0.024390+    2+   1+0.500000 
  124+   3+0.024194+    2+   1+0.500000 
  125+   3+0.024000+    2+   1+0.500000 
  126+   3+0.023810+    2+   1+0.500000 
  127+   3+0.023622+    2+   1+0.500000 
  128+   3+0.023438+    2+   1+0.500000 
  129+   3+0.023256+    2+   1+0.500000 
  130+   3+0.023077+    2+   1+0.500000 
  131+   3+0.022901+    2+   1+0.500000 
  132+   3+0.022727+    2+   1+0.500000 
  133+   3+0.022556+    2+   1+0.500000 
  134+   3+0.022388+    2+   1+0.500000 
  135+   3+0.022222+    2+   1+0.500000 
  136+   3+0.022059+    2+   1+0.500000 
  137+   3+0.021898+    2+   1+0.500000 
  138+   3+0.021739+    2+   1+0.500000 
  139+   3+0.021583+    2+   1+0.500000 
  140+   3+0.021429+    2+   1+0.500000 
  141+   3+0.021277+    2+   1+0.500000 
  142+   3+0.021127+    2+   1+0.500000 
  143+   3+0.020979+    2+   1+0.500000 
  144+   3+0.020833+    2+   1+0.500000 
  145+   3+0.020690+    2+   1+0.500000 
  146+   3+0.020548+    2+   1+0.500000 
  147+   3+0.020408+    2+   1+0.500000 
  148+   3+0.020270+    2+   1+0.500000 
  149+   3+0.020134+    2+   1+0.500000 
  150+   3+0.020000+    2+   1+0.500000 
  151+   3+0.019868+    2+   1+0.500000 
  152+   3+0.019737+    2+   1+0.500000 
  153+   3+0.019608+    2+   1+0.500000 
  154+   3+0.019481+    2+   1+0.500000 
  155+   3+0.019355+    2+   1+0.500000 
  156+   3+0.019231+    2+   1+0.500000 
  157+   3+0.019108+    2+   1+0.500000 
  158+   3+0.018987+    2+   1+0.500000 
  159+   3+0.018868+    2+   1+0.500000 
  160+   3+0.018750+    2+   1+0.500000 
  161+   3+0.018634+    2+   1+0.500000 
  162+   3+0.018519+    2+   1+0.500000 
  163+   3+0.018405+    2+   1+0.500000 
  164+   3+0.018293+    2+   1+0.500000 
  165+   3+0.018182+    2+   1+0.500000 
  166+   3+0.018072+    2+   1+0.500000 
  167+   3+0.017964+    2+   1+0.500000 
  168+   3+0.017857+    2+   1+0.500000 
  169+   3+0.017751+    2+   1+0.500000 
  170+   3+0.017647+    2+   1+0.500000 
  171+   3+0.017544+    2+   1+0.500000 
  172+   3+0.017442+    2+   1+0.500000 
  173+   3+0.017341+    2+   1+0.500000 
  174+   3+0.017241+    2+   1+0.500000 
  175+   3+0.017143+    2+   1+0.500000 
  176+   3+0.017045+    2+   1+0.500000 
  177+   3+0.016949+    2+   1+0.500000 
  178+   3+0.016854+    2+   1+0.500000 
  179+   3+0.016760+    2+   1+0.500000 
  180+   3+0.016667+    2+   1+0.500000 
  181+   3+0.016575+    2+   1+0.500000 
  182+   3+0.016484+    2+   1+0.500000 
  183+   3+0.016393+    2+   1+0.500000 
  184+   3+0.016304+    2+   1+0.500000 
  185+   3+0.016216+    2+   1+0.500000 
  186+   3+0.016129+    2+   1+0.500000 
  187+   3+0.016043+    2+   1+0.500000 
  188+   3+0.015957+    2+   1+0.500000 
  189+   3+0.015873+    2+   1+0.500000 
  190+   3+0.015789+    2+   1+0.500000 
  191+   3+0.015707+    2+   1+0.500000 
  192+   3+0.015625+    2+   1+0.500000 
  193+   3+0.015544+    2+   1+0.500000 
  194+   3+0.015464+    2+   1+0.500000 
  195+   3+0.015385+    2+   1+0.500000 
  196+   3+0.015306+    2+   1+0.500000 
  197+   3+0.015228+    2+   1+0.500000 
  198+   3+0.015152+    2+   1+0.500000 
  199+   3+0.015075+    2+   1+0.500000 
  200+   3+0.015000+    2+   1+0.500000 
  201+   3+0.014925+    2+   1+0.500000 
  202+   3+0.014851+    2+   1+0.500000 
  203+   3+0.014778+    2+   1+0.500000 
  204+   3+0.014706+    2+   1+0.500000 
  205+   3+0.014634+    2+   1+0.500000 
  206+   3+0.014563+    2+   1+0.500000 
  207+   3+0.014493+    2+   1+0.500000 
  208+   3+0.014423+    2+   1+0.500000 
  209+   3+0.014354+    2+   1+0.500000 
  210+   3+0.014286+    2+   1+0.500000 
  211+   3+0.014218+    2+   1+0.500000 
  212+   3+0.014151+    2+   1+0.500000 
  213+   3+0.014085+    2+   1+0.500000 
  214+   3+0.014019+    2+   1+0.500000 
  215+   3+0.013953+    2+   1+0.500000 
  216+   3+0.013889+    2+   1+0.500000 
  217+   3+0.013825+    2+   1+0.500000 
  218+   3+0.013761+    2+   1+0.500000 
  219+   3+0.013699+    2+   1+0.500000 
  220+   3+0.013636+    2+   1+0.500000 
  221+   3+0.013575+    2+   1+0.500000 
  222+   3+0.013514+    2+   1+0.500000 
  223+   3+0.013453+    2+   1+0.500000 
  224+   3+0.013393+    2+   1+0.500000 
  225+   4+0.017778+    2+   1+0.500000 
  226+   4+0.017699+    2+   1+0.500000 
  227+   4+0.017621+    2+   1+0.500000 
  228+   4+0.017544+    2+   1+0.500000 
  229+   4+0.017467+    2+   1+0.500000 
  230+   4+0.017391+    2+   1+0.500000 
  231+   4+0.017316+    2+   1+0.500000 
  232+   4+0.017241+    2+   1+0.500000 
  233+   4+0.017167+    2+   1+0.500000 
  234+   4+0.017094+    2+   1+0.500000 
  235+   4+0.017021+    2+   1+0.500000 
  236+   4+0.016949+    2+   1+0.500000 
  237+   4+0.016878+    2+   1+0.500000 
  238+   4+0.016807+    2+   1+0.500000 
  239+   4+0.016736+    2+   1+0.500000 
  240+   4+0.016667+    2+   1+0.500000 
  241+   4+0.016598+    2+   1+0.500000 
  242+   4+0.016529+    2+   1+0.500000 
  243+   4+0.016461+    2+   1+0.500000 
  244+   4+0.016393+    2+   1+0.500000 
  245+   4+0.016327+    2+   1+0.500000 
  246+   4+0.016260+    2+   1+0.500000 
  247+   4+0.016194+    2+   1+0.500000 
  248+   4+0.016129+    2+   1+0.500000 
  249+   4+0.016064+    2+   1+0.500000 
  250+   4+0.016000+    2+   1+0.500000 
  251+   4+0.015936+    2+   1+0.500000 
  252+   4+0.015873+    2+   1+0.500000 
  253+   4+0.015810+    2+   1+0.500000 
  254+   4+0.015748+    2+   1+0.500000 
  255+   4+0.015686+    2+   1+0.500000 
  256+   4+0.015625+    2+   1+0.500000 
  257+   4+0.015564+    2+   1+0.500000 
  258+   5+0.019380+    2+   1+0.500000 
  259+   5+0.019305+    2+   1+0.500000 
  260+   5+0.019231+    2+   1+0.500000 
  261+   5+0.019157+    2+   1+0.500000 
  262+   5+0.019084+    2+   1+0.500000 
  263+   5+0.019011+    2+   1+0.500000 
  264+   5+0.018939+    2+   1+0.500000 
  265+   5+0.018868+    2+   1+0.500000 
  266+   5+0.018797+    2+   1+0.500000 
  267+   6+0.022472+    2+   1+0.500000 
  268+   6+0.022388+    2+   1+0.500000 
  269+   6+0.022305+    2+   1+0.500000 
  270+   6+0.022222+    2+   1+0.500000 
  271+   7+0.025830+    2+   1+0.500000 
  272+   7+0.025735+    2+   1+0.500000 
  273+   7+0.025641+    2+   1+0.500000 
  274+   7+0.025547+    2+   1+0.500000 
  275+   7+0.025455+    2+   1+0.500000 
  276+   7+0.025362+    2+   1+0.500000 
  277+   7+0.025271+    2+   1+0.500000 
  278+   7+0.025180+    2+   1+0.500000 
  279+   7+0.025090+    2+   1+0.500000 
  280+   7+0.025000+    2+   1+0.500000 
  281+   7+0.024911+    2+   1+0.500000 
  282+   7+0.024823+    2+   1+0.500000 
  283+   7+0.024735+    2+   1+0.500000 
  284+   7+0.024648+    2+   1+0.500000 
  285+   7+0.024561+    2+   1+0.500000 
  286+   7+0.024476+    2+   1+0.500000 
  287+   7+0.024390+    2+   1+0.500000 
  288+   7+0.024306+    2+   1+0.500000 
  289+   7+0.024221+    2+   1+0.500000 
  290+   7+0.024138+    2+   1+0.500000 
  291+   7+0.024055+    2+   1+0.500000 
  292+   7+0.023973+    2+   1+0.500000 
  293+   7+0.023891+    2+   1+0.500000 
  294+   7+0.023810+    2+   1+0.500000 
  295+   7+0.023729+    2+   1+0.500000 
  296+   7+0.023649+    2+   1+0.500000 
  297+   7+0.023569+    2+   1+0.500000 
  298+   7+0.023490+    2+   1+0.500000 
  299+   7+0.023411+    2+   1+0.500000 
  300+   7+0.023333+    2+   1+0.500000 
  301+   7+0.023256+    2+   1+0.500000 
  302+   7+0.023179+    2+   1+0.500000 
  303+   7+0.023102+    2+   1+0.500000 
  304+   7+0.023026+    2+   1+0.500000 
  305+   7+0.022951+    2+   1+0.500000 
  306+   7+0.022876+    2+   1+0.500000 
  307+   7+0.022801+    2+   1+0.500000 
  308+   7+0.022727+    2+   1+0.500000 
  309+   7+0.022654+    2+   1+0.500000 
  310+   7+0.022581+    2+   1+0.500000 
  311+   7+0.022508+    2+   1+0.500000 
  312+   7+0.022436+    2+   1+0.500000 
  313+   7+0.022364+    2+   1+0.500000 
  314+   7+0.022293+    2+   1+0.500000 
  315+   7+0.022222+    2+   1+0.500000 
  316+   7+0.022152+    2+   1+0.500000 
  317+   7+0.022082+    2+   1+0.500000 
  318+   7+0.022013+    2+   1+0.500000 
  319+   7+0.021944+    2+   1+0.500000 
  320+   7+0.021875+    2+   1+0.500000 
  321+   7+0.021807+    2+   1+0.500000 
  322+   7+0.021739+    2+   1+0.500000 
  323+   7+0.021672+    2+   1+0.500000 
  324+   7+0.021605+    2+   1+0.500000 
  325+   7+0.021538+    2+   1+0.500000 
  326+   7+0.021472+    2+   1+0.500000 
  327+   7+0.021407+    2+   1+0.500000 
  328+   7+0.021341+    2+   1+0.500000 
  329+   7+0.021277+    2+   1+0.500000 
  330+   7+0.021212+    2+   1+0.500000 
  331+   7+0.021148+    2+   1+0.500000 
  332+   7+0.021084+    2+   1+0.500000 
  333+   7+0.021021+    2+   1+0.500000 
  334+   7+0.020958+    2+   1+0.500000 
  335+   7+0.020896+    2+   1+0.500000 
  336+   7+0.020833+    2+   1+0.500000 
  337+   7+0.020772+    2+   1+0.500000 
  338+   7+0.020710+    2+   1+0.500000 
  339+   7+0.020649+    2+   1+0.500000 
  340+   7+0.020588+    2+   1+0.500000 
  341+   7+0.020528+    2+   1+0.500000 
  342+   7+0.020468+    2+   1+0.500000 
  343+   7+0.020408+    2+   1+0.500000 
  344+   7+0.020349+    2+   1+0.500000 
  345+   7+0.020290+    2+   1+0.500000 
  346+   7+0.020231+    2+   1+0.500000 
  347+   7+0.020173+    2+   1+0.500000 
  348+   7+0.020115+    2+   1+0.500000 
  349+   7+0.020057+    2+   1+0.500000 
  350+   7+0.020000+    2+   1+0.500000 
  351+   7+0.019943+    2+   1+0.500000 
  352+   7+0.019886+    2+   1+0.500000 
  353+   7+0.019830+    2+   1+0.500000 
  354+   7+0.019774+    2+   1+0.500000 
  355+   7+0.019718+    2+   1+0.500000 
  356+   7+0.019663+    2+   1+0.500000 
  357+   7+0.019608+    2+   1+0.500000 
  358+   7+0.019553+    2+   1+0.500000 
  359+   7+0.019499+    2+   1+0.500000 
  360+   7+0.019444+    2+   1+0.500000 
  361+   7+0.019391+    2+   1+0.500000 
  362+   7+0.019337+    2+   1+0.500000 
  363+   7+0.019284+    2+   1+0.500000 
  364+   7+0.019231+    2+   1+0.500000 
  365+   7+0.019178+    2+   1+0.500000 
  366+   7+0.019126+    2+   1+0.500000 
  367+   7+0.019074+    2+   1+0.500000 
  368+   7+0.019022+    2+   1+0.500000 
  369+   7+0.018970+    2+   1+0.500000 
  370+   7+0.018919+    2+   1+0.500000 
  371+   7+0.018868+    2+   1+0.500000 
  372+   7+0.018817+    2+   1+0.500000 
  373+   7+0.018767+    2+   1+0.500000 
  374+   7+0.018717+    2+   1+0.500000 
  375+   7+0.018667+    2+   1+0.500000 
  376+   7+0.018617+    2+   1+0.500000 
  377+   7+0.018568+    2+   1+0.500000 
  378+   7+0.018519+    2+   1+0.500000 
  379+   7+0.018470+    2+   1+0.500000 
  380+   7+0.018421+    2+   1+0.500000 
  381+   7+0.018373+    2+   1+0.500000 
  382+   7+0.018325+    2+   1+0.500000 
  383+   7+0.018277+    2+   1+0.500000 
  384+   7+0.018229+    2+   1+0.500000 
  385+   7+0.018182+    2+   1+0.500000 
  386+   7+0.018135+    2+   1+0.500000 
  387+   7+0.018088+    2+   1+0.500000 
  388+   7+0.018041+    2+   1+0.500000 
  389+   7+0.017995+    2+   1+0.500000 
  390+   7+0.017949+    2+   1+0.500000 
  391+   7+0.017903+    2+   1+0.500000 
  392+   7+0.017857+    2+   1+0.500000 
  393+   7+0.017812+    2+   1+0.500000 
  394+   7+0.017766+    2+   1+0.500000 
  395+   7+0.017722+    2+   1+0.500000 
  396+   7+0.017677+    2+   1+0.500000 
  397+   7+0.017632+    2+   1+0.500000 
  398+   7+0.017588+    2+   1+0.500000 
  399+   7+0.017544+    2+   1+0.500000 
  400+   7+0.017500+    2+   1+0.500000 
  401+   7+0.017456+    2+   1+0.500000 
  402+   7+0.017413+    2+   1+0.500000 
  403+   7+0.017370+    2+   1+0.500000 
  404+   7+0.017327+    2+   1+0.500000 
  405+   7+0.017284+    2+   1+0.500000 
  406+   7+0.017241+    2+   1+0.500000 
  407+   7+0.017199+    2+   1+0.500000 
  408+   7+0.017157+    2+   1+0.500000 
  409+   7+0.017115+    2+   1+0.500000 
  410+   7+0.017073+    2+   1+0.500000 
  411+   7+0.017032+    2+   1+0.500000 
  412+   7+0.016990+    2+   1+0.500000 
  413+   7+0.016949+    2+   1+0.500000 
  414+   7+0.016908+    2+   1+0.500000 
  415+   7+0.016867+    2+   1+0.500000 
  416+   7+0.016827+    2+   1+0.500000 
  417+   7+0.016787+    2+   1+0.500000 
  418+   7+0.016746+    2+   1+0.500000 
  419+   7+0.016706+    2+   1+0.500000 
  420+   7+0.016667+    2+   1+0.500000 
  421+   7+0.016627+    2+   1+0.500000 
  422+   7+0.016588+    2+   1+0.500000 
  423+   7+0.016548+    2+   1+0.500000 
  424+   7+0.016509+    2+   1+0.500000 
  425+   7+0.016471+    2+   1+0.500000 
  426+   7+0.016432+    2+   1+0.500000 
  427+   7+0.016393+    2+   1+0.500000 
  428+   7+0.016355+    2+   1+0.500000 
  429+   7+0.016317+    2+   1+0.500000 
  430+   7+0.016279+    2+   1+0.500000 
  431+   7+0.016241+    2+   1+0.500000 
  432+   7+0.016204+    2+   1+0.500000 
  433+   7+0.016166+    2+   1+0.500000 
  434+   7+0.016129+    2+   1+0.500000 
  435+   7+0.016092+    2+   1+0.500000 
  436+   7+0.016055+    2+   1+0.500000 
  437+   7+0.016018+    2+   1+0.500000 
  438+   7+0.015982+    2+   1+0.500000 
  439+   7+0.015945+    2+   1+0.500000 
  440+   7+0.015909+    2+   1+0.500000 
  441+   7+0.015873+    2+   1+0.500000 
  442+   7+0.015837+    2+   1+0.500000 
  443+   7+0.015801+    2+   1+0.500000 
  444+   7+0.015766+    2+   1+0.500000 
  445+   7+0.015730+    2+   1+0.500000 
  446+   7+0.015695+    2+   1+0.500000 
  447+   7+0.015660+    2+   1+0.500000 
  448+   7+0.015625+    2+   1+0.500000 
  449+   7+0.015590+    2+   1+0.500000 
  450+   7+0.015556+    2+   1+0.500000 
  451+   7+0.015521+    2+   1+0.500000 
  452+   7+0.015487+    2+   1+0.500000 
  453+   7+0.015453+    2+   1+0.500000 
  454+   7+0.015419+    2+   1+0.500000 
  455+   7+0.015385+    2+   1+0.500000 
  456+   7+0.015351+    2+   1+0.500000 
  457+   7+0.015317+    2+   1+0.500000 
  458+   7+0.015284+    2+   1+0.500000 
  459+   7+0.015251+    2+   1+0.500000 
  460+   7+0.015217+    2+   1+0.500000 
  461+   7+0.015184+    2+   1+0.500000 
  462+   7+0.015152+    2+   1+0.500000 
  463+   7+0.015119+    2+   1+0.500000 
  464+   7+0.015086+    2+   1+0.500000 
  465+   7+0.015054+    2+   1+0.500000 
  466+   7+0.015021+    2+   1+0.500000 
  467+   7+0.014989+    2+   1+0.500000 
  468+   7+0.014957+    2+   1+0.500000 
  469+   7+0.014925+    2+   1+0.500000 
  470+   7+0.014894+    2+   1+0.500000 
  471+   7+0.014862+    2+   1+0.500000 
  472+   7+0.014831+    2+   1+0.500000 
  473+   7+0.014799+    2+   1+0.500000 
  474+   7+0.014768+    2+   1+0.500000 
  475+   7+0.014737+    2+   1+0.500000 
  476+   7+0.014706+    2+   1+0.500000 
  477+   7+0.014675+    2+   1+0.500000 
  478+   7+0.014644+    2+   1+0.500000 
  479+   7+0.014614+    2+   1+0.500000 
  480+   7+0.014583+    2+   1+0.500000 
  481+   7+0.014553+    2+   1+0.500000 
  482+   7+0.014523+    2+   1+0.500000 
  483+   7+0.014493+    2+   1+0.500000 
  484+   7+0.014463+    2+   1+0.500000 
  485+   7+0.014433+    2+   1+0.500000 
  486+   7+0.014403+    2+   1+0.500000 
  487+   7+0.014374+    2+   1+0.500000 
  488+   7+0.014344+    2+   1+0.500000 
  489+   7+0.014315+    2+   1+0.500000 
  490+   7+0.014286+    2+   1+0.500000 
  491+   7+0.014257+    2+   1+0.500000 
  492+   7+0.014228+    2+   1+0.500000 
  493+   7+0.014199+    2+   1+0.500000 
  494+   7+0.014170+    2+   1+0.500000 
  495+   7+0.014141+    2+   1+0.500000 
  496+   7+0.014113+    2+   1+0.500000 
  497+   7+0.014085+    2+   1+0.500000 
  498+   7+0.014056+    2+   1+0.500000 
  499+   7+0.014028+    2+   1+0.500000 
  500+   7+0.014000+    2+   1+0.500000 
  500+   7+0.014000+    2+   1+0.500000 
